study_id,h2_yield_pct,temperature_k,alkali_conc_mol_l,particle_size_d50_um,activator_ratio,al_wt_pct,ga_wt_pct,in_wt_pct,sn_wt_pct,bi_wt_pct,mg_wt_pct,zn_wt_pct,alkali_type,activation_method,water_type,morphology_flag,system_class,source_ref,extractor,extraction_date,extraction_method,measurement_method,temperature_control,vessel_type,rate_definition,value_origin,quality_tier,max_rate_ml_min_g,t80_min
10.0000/synthetic.011,72.88237824584958,361.8173865902648,2.865035241766397,124.45118422195077,0.1806655743928106,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,nano,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.011,49.34404543481672,348.8303360979815,0.6846244271018231,173.49348621412338,0.08801773990547374,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,nano,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.011,49.678001029452254,340.5166566163532,5.907468488589748,193.9932082244083,0.14675069948758324,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,foil,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.011,45.877070304754895,306.0515353661744,4.664058765175072,9.148445096858232,0.19710803389898524,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,nano,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.012,81.07355579202225,361.5646036397996,4.762092903359836,82.90362443661792,0.11109234202755279,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,nano,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.012,75.40802050073016,351.467900890133,2.236214047840405,8.357174713033672,0.0218564582229116,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,foil,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.012,55.36969558842914,344.3617827602604,5.192739288333977,154.97041586757365,0.16017431842132643,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,flake,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.012,40.27840204700472,338.423355269391,0.027000749637954735,171.7669356203398,0.13545747987287945,100.0,0.0,0.0,0.0,0.0,,0.0,none,ball_milling,DI,powder,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.012,40.47323957839914,324.0881112409702,4.029676853135152,179.23134139535568,0.17055622592638253,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,nano,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.012,36.38583577086585,317.43133732272884,2.3816404064870045,118.47372992574665,0.17731151243437385,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,flake,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.012,39.18734748115081,303.5127534303246,4.305834885849405,69.0434607705864,0.19974867401335297,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,nano,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.012,33.292438667469185,306.8933830719257,5.985480223577503,115.39951399498368,0.11904256808267435,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,flake,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.013,65.78786004606269,357.49441941856105,0.806201479878369,99.88640262993954,0.01343333376955338,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,flake,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.013,44.316595073285285,327.46319457251064,2.0597547742734466,127.27351272540764,0.1918418545689152,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,powder,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.013,55.34780594892242,333.1556814014218,5.381980792637972,57.62363414725322,0.06506854610333541,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,foil,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.013,63.27044045932423,346.2506667121685,3.920635254056971,118.55821403858945,0.04827441232533258,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,foil,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.013,29.165444170350355,308.1037016654225,1.6994815995006844,174.98855869287067,0.1583948850282748,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,nano,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.013,49.189321222061295,328.9567250581372,4.047584861874144,198.94564803806995,0.03703586899071352,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,foil,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.013,37.144667825871515,304.6231202254454,5.732096569126866,130.9315031862357,0.08659449857355345,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,powder,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.013,36.93226397713643,304.6951744684603,1.4763996690296308,9.17473956766454,0.09102356848235248,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,powder,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.014,17.446136460919497,318.31704668685796,0.6696022094953602,11.141136032402326,0.012105690165307227,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,foil,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.014,36.612429453993855,317.6346519709365,2.499657798414887,79.4310296584414,0.02241407419973951,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,nano,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.014,34.80075225369033,298.080149063274,2.937012039043249,102.12530380676215,0.08626540402928994,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,nano,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.014,24.923213805161378,314.9226553219913,1.4548971181699963,65.17559775257824,0.13665167153176258,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,foil,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.014,28.551710884801096,319.49782323356635,0.29141573908174845,186.14653890024096,0.14231160831935558,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,powder,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.014,32.02060672731061,306.9833491565045,0.055558690926740484,183.8458155126059,0.00625670258032891,100.0,0.0,0.0,0.0,0.0,,0.0,none,none,DI,powder,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.014,40.746594505897626,338.30970363083924,3.415272302584061,49.08614283907807,0.16988706661795583,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,flake,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.014,39.807785892374206,338.2427406177533,4.637624328811704,33.38595373488656,0.05085269675083146,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,powder,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.015,48.95894635668796,327.53973296941274,5.907897201705862,121.08146641233097,0.16263186916402259,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,powder,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.015,43.63286861987981,337.04770472607174,2.4841565627354183,44.05478334985489,0.015621678616072776,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,flake,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.015,12.392963837341242,320.52111260146677,0.9929265454906502,4.787795415679829,0.14161824713671758,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,flake,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.015,58.910328631976164,355.8512647126502,0.7561580504797591,119.17227905766107,0.1386190853859403,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,nano,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.015,36.01840139375198,330.9740256028328,0.02404562840003699,198.36312070981344,0.19861691638610132,100.0,0.0,0.0,0.0,0.0,,0.0,none,none,DI,nano,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.015,70.2851934057754,356.32464298401607,3.217202478668251,176.19567972541074,0.05463743830017527,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,nano,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.015,42.17560753525662,336.6468945779062,3.9817262799621114,59.656283447349836,0.003632108782872812,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,powder,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.015,62.159765418080006,354.8027523637471,3.6646207994125097,51.47923680580387,0.07923330001184979,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,nano,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.016,52.660144023743854,345.1750262565032,4.550533423108525,113.82062126855797,0.08385447758016103,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,foil,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.016,55.28945844382771,349.7418561601746,2.447768582163391,104.52578334215278,0.17793128433507946,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,nano,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.016,58.63595077315429,342.3678038835993,5.769297777246195,30.725457117262003,0.03990839857989808,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,foil,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.016,37.15807724433243,311.7895814890146,4.400969427376979,94.49037674679076,0.07581053900746104,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,foil,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.016,59.43298929376785,346.2115666837828,4.697760780156509,146.49605935390628,0.020923019360955045,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,foil,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.016,62.170517318331065,349.87633332819166,1.2263842024885752,20.872632954985168,0.004628018916389288,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,foil,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.016,39.52228692456326,322.51440422311924,5.32542653092826,144.1431942044739,0.0638264977199332,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,flake,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.016,39.85813384963131,324.5940985456118,5.6122882173989685,120.75317641767398,0.039348436150126266,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,nano,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.017,41.13959567714124,323.6169538685527,0.9772290033273294,27.09062991221775,0.06789555084178055,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,powder,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.017,32.30103525726005,304.43009283181345,5.2862163115072205,150.94740803705133,0.0404176203290956,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,foil,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.017,42.40287425199816,331.93079958882333,1.5566390391272054,94.21491160810741,0.09629826806525615,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,powder,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.017,46.78404189757943,330.2079261808602,1.5146177432975236,23.027722731893608,0.15296071052144689,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,foil,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.017,65.61515799135736,356.6067204818185,5.894200098627195,196.92915304190007,0.014364428100576877,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,flake,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.017,58.593352454747254,333.93838651419,5.074781746812855,20.29859985239038,0.108472880460441,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,powder,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.017,44.67004094012627,314.46160583601284,5.111598946768792,32.90209297146935,0.14702588550392667,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,nano,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.017,48.16583797021032,324.3155726877247,4.634117926047408,152.24297937706294,0.1883077713476198,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,flake,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.018,68.89450093194571,356.247935357536,1.5872388669078665,20.97873348431205,0.03589841446921749,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,nano,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.018,45.574295359087756,313.9418332465086,5.108007896413223,142.33879506586132,0.1061700788575629,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,flake,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.018,49.57495655038255,313.91177260075943,5.640114064845088,33.0895585075329,0.15547174266553845,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,flake,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.018,52.97710841938733,332.4334683018624,2.607378508186142,107.77703470184076,0.0251327705737072,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,nano,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.018,40.068180494914635,329.3319993731128,0.9814612662606599,190.6878994561326,0.04154345067030785,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,powder,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.018,29.123740068240732,305.73196519811376,1.9291979488939903,183.45283311820995,0.09300282639785461,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,flake,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.018,62.21924317124311,332.57259593749444,5.931623391117459,38.260549978452964,0.14832292654630305,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,flake,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.018,66.43224377123619,357.8432807877819,0.3006401381816026,68.9360264089638,0.15889140609917687,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,flake,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.019,45.71798494816716,346.8045080084159,1.2717276664832555,158.93344138861312,0.08759792058407452,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,flake,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.019,70.16117413737462,362.56895239672656,0.3723786392409314,56.89838080686687,0.02580601143640835,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,nano,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.019,44.42969801990469,339.09838284696366,5.531114700929971,79.19255092247641,0.14523602567678023,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,nano,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.019,42.812520009416154,336.9801981865394,5.700366567746623,95.08401057904064,0.035447100249854514,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,flake,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.019,48.620971441115415,352.99049148501405,2.6977961305360836,9.010494248044829,0.1499237237845735,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,flake,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.019,51.312425795980566,340.89972172207484,5.685213597995954,61.193575946447694,0.14770214253732572,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,foil,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.019,46.354309558215256,334.518230454095,3.0536049105081258,144.2367244692877,0.08386019758556205,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,powder,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.019,29.95654045708991,324.53018343501583,0.7548421098737115,88.56997153847692,0.13349798462935158,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,nano,waste_al,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.020,33.85879484469668,341.08913142365617,1.9592810560306795,4.933522623195643,0.15563028450880248,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,foil,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.020,36.053527304781305,341.4101953251191,1.65091515361028,26.743197888196615,0.056704153319845844,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,foil,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.020,62.08406139316848,357.1712491620414,3.252474209704315,41.30195917691301,0.19058449369711317,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,nano,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.020,49.12018712758143,338.65608019940584,5.856770344150247,64.77774117392522,0.13708554415220284,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,nano,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.020,44.95618502333427,324.0039939987591,3.661364666599475,175.14641505117982,0.1871874998871452,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,foil,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.020,45.31204573887086,333.3956461326871,3.793215000689174,98.47502696240008,0.048841000153177654,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,foil,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.020,74.0196989055711,358.05184246740293,5.869226584587368,168.82125426663382,0.15293344571239995,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,powder,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.020,42.330117287576506,327.66939264342767,3.868915166155743,48.80502895365163,0.05156168194047089,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,none,DI,foil,pure_al_alkali,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.021,48.89327455198569,324.64885523462783,4.8963361005169865,44.55246515013181,0.03353990393555619,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,flake,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.021,45.38909163914995,349.8382043192489,0.8299744206962953,167.99559938063055,0.02314083346188589,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,powder,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.021,73.81470338294997,362.90961847577455,0.9237814954657586,39.32557382295105,0.12393370519397229,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,foil,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.021,40.83171453200895,302.5266413784407,4.744427843375963,28.46150595223316,0.17696981190127214,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,foil,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.021,19.69406650991104,305.269912154744,1.0581382800484551,166.6733276998774,0.110436985711866,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,powder,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.021,48.70005953956271,340.4246377665016,5.996531455345127,198.41635910008293,0.019039817392172798,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,nano,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.021,77.46871505269218,361.4831650840783,2.767253315025443,64.34695113817504,0.010283830911385872,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,flake,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.021,61.208732896434014,349.18515185104764,4.927384719587073,166.59189498111522,0.06430913644817991,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,none,DI,nano,al_alloy,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.022,66.07110530121163,350.090313199777,5.3581861172178185,98.76023183188187,0.17581375593179205,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,foil,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.022,48.00946987972508,332.6996008628074,0.31684260840066214,14.436177557295588,0.08726333193885263,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,powder,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,B,,
10.0000/synthetic.022,32.777344248943294,300.26449276819454,4.938763904497119,130.79926368670522,0.02937274696428085,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,powder,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.022,35.942851462363514,333.03121480717215,0.5565364645469686,164.02077597950208,0.1475595112212746,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,foil,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.022,67.08563478259529,346.9013794381809,4.501595927689398,101.33154227377196,0.07358086804436352,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,flake,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.022,55.624111081137066,346.84690268714076,0.5158941006656708,24.66315925875814,0.03506930229078438,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,powder,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.022,28.510952390241442,323.9029305258238,0.8232675467436743,198.087303014736,0.08974590144025013,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,foil,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,C,,
10.0000/synthetic.022,59.26586175232184,361.41371697884597,1.1538040742107982,174.69893279606157,0.13121477581901267,100.0,0.0,0.0,0.0,0.0,,0.0,NaOH,ball_milling,DI,flake,mechanically_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
10.0000/synthetic.023,70.38626679145935,345.7571335007377,3.3054526109424174,113.71770951111928,0.14210655434853556,95.0,3.0,2.0,0.0,0.0,,0.0,NaOH,liquid_metal,DI,flake,liquid_metal_activated,fig.2,synthetic,2026-06-14,table,water_displacement,isothermal_bath,closed,initial,reported,A,,
